iter 72000 || ARM_L Loss: 0.4017 ARM_C Loss: 1.3362 ODM_L Loss: 0.6022 ODM_C Loss: 1.3694 Total:3.7096 || lr:0.000100 || Saving state, iter: 72000
iter 154300 || ARM_L Loss: 0.3399 ARM_C Loss: 1.0394 ODM_L Loss: 0.4655 ODM_C Loss: 0.9974 Total:2.8421 || lr:0.000010 || timer: 0.2992 sec.
iter 154400 || ARM_L Loss: 0.3864 ARM_C Loss: 1.0592 ODM_L Loss: 0.5010 ODM_C Loss: 1.0872 Total:3.0338 || lr:0.000010 || timer: 0.3179 sec.
iter 154500 || ARM_L Loss: 0.4031 ARM_C Loss: 0.8995 ODM_L Loss: 0.4588 ODM_C Loss: 0.9077 Total:2.6691 || lr:0.000010 || timer: 0.2976 sec.
iter 154600 || ARM_L Loss: 0.1990 ARM_C Loss: 0.6925 ODM_L Loss: 0.2974 ODM_C Loss: 0.7894 Total:1.9783 || lr:0.000010 || timer: 0.3203 sec.
iter 154700 || ARM_L Loss: 0.4184 ARM_C Loss: 1.0621 ODM_L Loss: 0.5205 ODM_C Loss: 0.9374 Total:2.9384 || lr:0.000010 || timer: 0.3022 sec.
iter 154800 || ARM_L Loss: 0.4906 ARM_C Loss: 1.0580 ODM_L Loss: 0.6934 ODM_C Loss: 0.9593 Total:3.2013 || lr:0.000010 || timer: 0.3220 sec.
iter 154900 || ARM_L Loss: 0.3400 ARM_C Loss: 0.8985 ODM_L Loss: 0.4647 ODM_C Loss: 0.8613 Total:2.5644 || lr:0.000010 || timer: 0.2853 sec.
iter 155000 || ARM_L Loss: 0.4648 ARM_C Loss: 1.1163 ODM_L Loss: 0.4896 ODM_C Loss: 0.8554 Total:2.9261 || lr:0.000010 || timer: 0.3044 sec.
iter 155100 || ARM_L Loss: 0.3518 ARM_C Loss: 0.8902 ODM_L Loss: 0.5514 ODM_C Loss: 0.9086 Total:2.7020 || lr:0.000010 || timer: 0.3227 sec.
iter 155200 || ARM_L Loss: 0.3367 ARM_C Loss: 1.0090 ODM_L Loss: 0.4140 ODM_C Loss: 1.0020 Total:2.7615 || lr:0.000010 || timer: 0.3203 sec.
iter 155300 || ARM_L Loss: 0.5629 ARM_C Loss: 1.4345 ODM_L Loss: 0.6233 ODM_C Loss: 1.4885 Total:4.1092 || lr:0.000010 || timer: 0.3465 sec.
iter 155400 || ARM_L Loss: 0.3800 ARM_C Loss: 0.9404 ODM_L Loss: 0.5140 ODM_C Loss: 1.0945 Total:2.9289 || lr:0.000010 || timer: 0.3193 sec.
iter 155500 || ARM_L Loss: 0.4517 ARM_C Loss: 0.9516 ODM_L Loss: 0.5161 ODM_C Loss: 0.9584 Total:2.8778 || lr:0.000010 || timer: 0.3593 sec.
iter 155600 || ARM_L Loss: 0.3912 ARM_C Loss: 1.1253 ODM_L Loss: 0.5911 ODM_C Loss: 1.1141 Total:3.2217 || lr:0.000010 || timer: 0.3699 sec.
iter 155700 || ARM_L Loss: 0.3806 ARM_C Loss: 0.9454 ODM_L Loss: 0.3603 ODM_C Loss: 0.7668 Total:2.4530 || lr:0.000010 || timer: 0.2983 sec.
iter 155800 || ARM_L Loss: 0.5426 ARM_C Loss: 1.2634 ODM_L Loss: 0.7174 ODM_C Loss: 1.2849 Total:3.8083 || lr:0.000010 || timer: 0.2971 sec.
iter 155900 || ARM_L Loss: 0.4756 ARM_C Loss: 1.0772 ODM_L Loss: 0.5288 ODM_C Loss: 0.9747 Total:3.0563 || lr:0.000010 || timer: 0.3019 sec.
iter 156000 || ARM_L Loss: 0.4161 ARM_C Loss: 0.9608 ODM_L Loss: 0.5735 ODM_C Loss: 0.8794 Total:2.8298 || lr:0.000010 || Saving state, iter: 156000
timer: 0.3025 sec.
iter 156100 || ARM_L Loss: 0.4472 ARM_C Loss: 1.1658 ODM_L Loss: 0.5579 ODM_C Loss: 0.8021 Total:2.9731 || lr:0.000010 || timer: 0.3064 sec.
iter 156200 || ARM_L Loss: 0.4884 ARM_C Loss: 1.0480 ODM_L Loss: 0.5998 ODM_C Loss: 1.0111 Total:3.1473 || lr:0.000010 || timer: 0.3288 sec.
iter 156300 || ARM_L Loss: 0.5276 ARM_C Loss: 1.1232 ODM_L Loss: 0.5836 ODM_C Loss: 0.9483 Total:3.1827 || lr:0.000010 || timer: 0.2878 sec.
iter 156400 || ARM_L Loss: 0.4264 ARM_C Loss: 0.9666 ODM_L Loss: 0.4919 ODM_C Loss: 1.0081 Total:2.8930 || lr:0.000010 || timer: 0.3337 sec.
iter 156500 || ARM_L Loss: 0.5590 ARM_C Loss: 1.2218 ODM_L Loss: 0.6946 ODM_C Loss: 1.1878 Total:3.6632 || lr:0.000010 || timer: 0.2898 sec.
iter 156600 || ARM_L Loss: 0.4902 ARM_C Loss: 1.0785 ODM_L Loss: 0.5379 ODM_C Loss: 1.0113 Total:3.1179 || lr:0.000010 || timer: 0.3116 sec.
iter 156700 || ARM_L Loss: 0.6333 ARM_C Loss: 1.1857 ODM_L Loss: 0.5514 ODM_C Loss: 0.9845 Total:3.3548 || lr:0.000010 || timer: 0.3187 sec.
iter 156800 || ARM_L Loss: 0.6058 ARM_C Loss: 1.1584 ODM_L Loss: 0.6316 ODM_C Loss: 1.0672 Total:3.4631 || lr:0.000010 || timer: 0.3023 sec.
iter 156900 || ARM_L Loss: 0.4344 ARM_C Loss: 0.9621 ODM_L Loss: 0.5311 ODM_C Loss: 0.8347 Total:2.7623 || lr:0.000010 || timer: 0.3008 sec.
iter 157000 || ARM_L Loss: 0.4479 ARM_C Loss: 0.9771 ODM_L Loss: 0.5377 ODM_C Loss: 1.0875 Total:3.0502 || lr:0.000010 || timer: 0.3157 sec.
iter 157100 || ARM_L Loss: 0.3695 ARM_C Loss: 0.9564 ODM_L Loss: 0.5380 ODM_C Loss: 1.0324 Total:2.8964 || lr:0.000010 || timer: 0.3202 sec.
iter 157200 || ARM_L Loss: 0.5191 ARM_C Loss: 1.1738 ODM_L Loss: 0.5063 ODM_C Loss: 1.0694 Total:3.2686 || lr:0.000010 || timer: 0.3191 sec.
iter 157300 || ARM_L Loss: 0.3862 ARM_C Loss: 0.9867 ODM_L Loss: 0.5120 ODM_C Loss: 0.8563 Total:2.7412 || lr:0.000010 || timer: 0.3176 sec.
iter 157400 || ARM_L Loss: 0.4445 ARM_C Loss: 0.9067 ODM_L Loss: 0.4886 ODM_C Loss: 0.9188 Total:2.7586 || lr:0.000010 || timer: 0.3330 sec.
iter 157500 || ARM_L Loss: 0.3512 ARM_C Loss: 1.0581 ODM_L Loss: 0.4539 ODM_C Loss: 1.0617 Total:2.9250 || lr:0.000010 || timer: 0.2887 sec.
iter 157600 || ARM_L Loss: 0.2850 ARM_C Loss: 0.8961 ODM_L Loss: 0.3987 ODM_C Loss: 0.8493 Total:2.4291 || lr:0.000010 || timer: 0.3276 sec.
iter 157700 || ARM_L Loss: 0.3320 ARM_C Loss: 1.0415 ODM_L Loss: 0.5260 ODM_C Loss: 0.9563 Total:2.8559 || lr:0.000010 || timer: 0.3507 sec.
iter 157800 || ARM_L Loss: 0.6824 ARM_C Loss: 1.3342 ODM_L Loss: 0.6209 ODM_C Loss: 1.0155 Total:3.6530 || lr:0.000010 || timer: 0.2986 sec.
iter 157900 || ARM_L Loss: 0.3630 ARM_C Loss: 1.0605 ODM_L Loss: 0.5985 ODM_C Loss: 0.9340 Total:2.9561 || lr:0.000010 || timer: 0.2992 sec.
iter 158000 || ARM_L Loss: 0.4757 ARM_C Loss: 1.0237 ODM_L Loss: 0.6260 ODM_C Loss: 1.1509 Total:3.2763 || lr:0.000010 || timer: 0.3095 sec.
iter 158100 || ARM_L Loss: 0.3723 ARM_C Loss: 1.0402 ODM_L Loss: 0.5511 ODM_C Loss: 1.1505 Total:3.1141 || lr:0.000010 || timer: 0.3393 sec.
iter 158200 || ARM_L Loss: 0.3540 ARM_C Loss: 0.9629 ODM_L Loss: 0.4525 ODM_C Loss: 0.9572 Total:2.7267 || lr:0.000010 || timer: 0.3251 sec.
iter 158300 || ARM_L Loss: 0.4162 ARM_C Loss: 1.0466 ODM_L Loss: 0.5428 ODM_C Loss: 1.0391 Total:3.0447 || lr:0.000010 || timer: 0.3007 sec.
iter 158400 || ARM_L Loss: 0.7395 ARM_C Loss: 1.3254 ODM_L Loss: 0.6890 ODM_C Loss: 1.1279 Total:3.8817 || lr:0.000010 || timer: 0.3378 sec.
iter 158500 || ARM_L Loss: 0.2862 ARM_C Loss: 0.8885 ODM_L Loss: 0.4760 ODM_C Loss: 0.8808 Total:2.5315 || lr:0.000010 || timer: 0.3066 sec.
iter 158600 || ARM_L Loss: 0.3196 ARM_C Loss: 0.8366 ODM_L Loss: 0.4606 ODM_C Loss: 0.9262 Total:2.5431 || lr:0.000010 || timer: 0.3168 sec.
iter 158700 || ARM_L Loss: 0.6326 ARM_C Loss: 1.1834 ODM_L Loss: 0.6126 ODM_C Loss: 1.0197 Total:3.4485 || lr:0.000010 || timer: 0.3202 sec.
iter 158800 || ARM_L Loss: 0.3843 ARM_C Loss: 0.9469 ODM_L Loss: 0.5866 ODM_C Loss: 1.0917 Total:3.0096 || lr:0.000010 || timer: 0.3097 sec.
iter 158900 || ARM_L Loss: 0.3085 ARM_C Loss: 0.8762 ODM_L Loss: 0.4880 ODM_C Loss: 0.8616 Total:2.5343 || lr:0.000010 || timer: 0.3142 sec.
iter 159000 || ARM_L Loss: 0.3816 ARM_C Loss: 1.0267 ODM_L Loss: 0.4843 ODM_C Loss: 0.8490 Total:2.7417 || lr:0.000010 || timer: 0.3640 sec.
iter 159100 || ARM_L Loss: 0.3692 ARM_C Loss: 1.0650 ODM_L Loss: 0.4457 ODM_C Loss: 0.7514 Total:2.6313 || lr:0.000010 || timer: 0.2973 sec.
iter 159200 || ARM_L Loss: 0.3646 ARM_C Loss: 1.0354 ODM_L Loss: 0.4980 ODM_C Loss: 0.9339 Total:2.8318 || lr:0.000010 || timer: 0.3196 sec.
iter 159300 || ARM_L Loss: 0.3634 ARM_C Loss: 1.0298 ODM_L Loss: 0.4344 ODM_C Loss: 0.8518 Total:2.6794 || lr:0.000010 || timer: 0.3196 sec.
iter 159400 || ARM_L Loss: 0.4840 ARM_C Loss: 0.9819 ODM_L Loss: 0.5658 ODM_C Loss: 1.0693 Total:3.1010 || lr:0.000010 || timer: 0.3205 sec.
iter 159500 || ARM_L Loss: 0.2546 ARM_C Loss: 0.7658 ODM_L Loss: 0.4802 ODM_C Loss: 0.9050 Total:2.4056 || lr:0.000010 || timer: 0.3148 sec.
iter 159600 || ARM_L Loss: 0.4091 ARM_C Loss: 1.1480 ODM_L Loss: 0.5289 ODM_C Loss: 0.9185 Total:3.0044 || lr:0.000010 || timer: 0.3302 sec.
iter 159700 || ARM_L Loss: 0.4217 ARM_C Loss: 1.0660 ODM_L Loss: 0.5915 ODM_C Loss: 1.0451 Total:3.1242 || lr:0.000010 || timer: 0.3498 sec.
iter 159800 || ARM_L Loss: 0.6443 ARM_C Loss: 1.2564 ODM_L Loss: 0.8346 ODM_C Loss: 1.3465 Total:4.0818 || lr:0.000010 || timer: 0.3185 sec.
iter 159900 || ARM_L Loss: 0.5972 ARM_C Loss: 1.0869 ODM_L Loss: 0.6644 ODM_C Loss: 0.9763 Total:3.3248 || lr:0.000010 || timer: 0.3046 sec.
iter 160000 || ARM_L Loss: 0.3174 ARM_C Loss: 1.0709 ODM_L Loss: 0.4222 ODM_C Loss: 0.8690 Total:2.6796 || lr:0.000010 || Saving state, iter: 160000
timer: 0.3005 sec.
iter 160100 || ARM_L Loss: 0.4697 ARM_C Loss: 1.1452 ODM_L Loss: 0.5763 ODM_C Loss: 1.1345 Total:3.3257 || lr:0.000010 || timer: 0.3703 sec.
iter 160200 || ARM_L Loss: 0.3758 ARM_C Loss: 1.0207 ODM_L Loss: 0.4824 ODM_C Loss: 0.9087 Total:2.7876 || lr:0.000010 || timer: 0.3302 sec.
iter 160300 || ARM_L Loss: 0.3272 ARM_C Loss: 0.9789 ODM_L Loss: 0.4936 ODM_C Loss: 1.2725 Total:3.0722 || lr:0.000010 || timer: 0.3560 sec.
iter 160400 || ARM_L Loss: 0.4471 ARM_C Loss: 1.2049 ODM_L Loss: 0.6943 ODM_C Loss: 0.9937 Total:3.3399 || lr:0.000010 || timer: 0.3263 sec.
iter 160500 || ARM_L Loss: 0.4733 ARM_C Loss: 1.0921 ODM_L Loss: 0.6760 ODM_C Loss: 0.9173 Total:3.1586 || lr:0.000010 || timer: 0.3191 sec.
iter 160600 || ARM_L Loss: 0.5322 ARM_C Loss: 1.3020 ODM_L Loss: 0.6246 ODM_C Loss: 0.9598 Total:3.4185 || lr:0.000010 || timer: 0.2891 sec.
iter 160700 || ARM_L Loss: 0.5542 ARM_C Loss: 1.1328 ODM_L Loss: 0.5543 ODM_C Loss: 0.9097 Total:3.1509 || lr:0.000010 || timer: 0.3626 sec.
iter 160800 || ARM_L Loss: 0.4919 ARM_C Loss: 1.1908 ODM_L Loss: 0.5327 ODM_C Loss: 1.0055 Total:3.2209 || lr:0.000010 || timer: 0.2990 sec.
iter 160900 || ARM_L Loss: 0.4220 ARM_C Loss: 1.0999 ODM_L Loss: 0.6060 ODM_C Loss: 0.9248 Total:3.0526 || lr:0.000010 || timer: 0.3194 sec.
iter 161000 || ARM_L Loss: 0.3509 ARM_C Loss: 0.9568 ODM_L Loss: 0.4788 ODM_C Loss: 0.9317 Total:2.7182 || lr:0.000010 || timer: 0.3368 sec.
iter 161100 || ARM_L Loss: 0.4494 ARM_C Loss: 0.9721 ODM_L Loss: 0.6400 ODM_C Loss: 0.9414 Total:3.0029 || lr:0.000010 || timer: 0.3108 sec.
iter 161200 || ARM_L Loss: 0.3901 ARM_C Loss: 1.0289 ODM_L Loss: 0.5910 ODM_C Loss: 0.9530 Total:2.9630 || lr:0.000010 || timer: 0.3070 sec.
iter 161300 || ARM_L Loss: 0.5299 ARM_C Loss: 1.0607 ODM_L Loss: 0.4896 ODM_C Loss: 0.8755 Total:2.9557 || lr:0.000010 || timer: 0.3308 sec.
iter 161400 || ARM_L Loss: 0.5121 ARM_C Loss: 1.1613 ODM_L Loss: 0.4930 ODM_C Loss: 0.9203 Total:3.0867 || lr:0.000010 || timer: 0.3343 sec.
iter 161500 || ARM_L Loss: 0.5675 ARM_C Loss: 1.0974 ODM_L Loss: 0.6514 ODM_C Loss: 0.9766 Total:3.2929 || lr:0.000010 || timer: 0.3667 sec.
iter 161600 || ARM_L Loss: 0.4149 ARM_C Loss: 0.9848 ODM_L Loss: 0.5523 ODM_C Loss: 0.8335 Total:2.7855 || lr:0.000010 || timer: 0.3043 sec.
iter 161700 || ARM_L Loss: 0.4373 ARM_C Loss: 1.1226 ODM_L Loss: 0.6176 ODM_C Loss: 1.0348 Total:3.2122 || lr:0.000010 || timer: 0.3301 sec.
iter 161800 || ARM_L Loss: 0.3982 ARM_C Loss: 0.9697 ODM_L Loss: 0.4577 ODM_C Loss: 0.8426 Total:2.6682 || lr:0.000010 || timer: 0.3238 sec.
iter 161900 || ARM_L Loss: 0.5986 ARM_C Loss: 1.2148 ODM_L Loss: 0.6820 ODM_C Loss: 1.0373 Total:3.5327 || lr:0.000010 || timer: 0.3342 sec.
iter 162000 || ARM_L Loss: 0.6115 ARM_C Loss: 1.2403 ODM_L Loss: 0.6893 ODM_C Loss: 1.0422 Total:3.5833 || lr:0.000010 || timer: 0.3179 sec.
iter 162100 || ARM_L Loss: 0.3402 ARM_C Loss: 0.9343 ODM_L Loss: 0.4959 ODM_C Loss: 0.8269 Total:2.5973 || lr:0.000010 || timer: 0.3249 sec.
iter 162200 || ARM_L Loss: 0.5302 ARM_C Loss: 1.0215 ODM_L Loss: 0.6133 ODM_C Loss: 1.1027 Total:3.2676 || lr:0.000010 || timer: 0.3184 sec.
iter 162300 || ARM_L Loss: 0.5375 ARM_C Loss: 1.2997 ODM_L Loss: 0.6002 ODM_C Loss: 1.2753 Total:3.7127 || lr:0.000010 || timer: 0.3101 sec.
iter 162400 || ARM_L Loss: 0.3109 ARM_C Loss: 0.7798 ODM_L Loss: 0.3939 ODM_C Loss: 0.8243 Total:2.3088 || lr:0.000010 || timer: 0.3114 sec.
iter 162500 || ARM_L Loss: 0.4341 ARM_C Loss: 1.1537 ODM_L Loss: 0.5374 ODM_C Loss: 1.1096 Total:3.2348 || lr:0.000010 || timer: 0.3433 sec.
iter 162600 || ARM_L Loss: 0.4587 ARM_C Loss: 1.1497 ODM_L Loss: 0.5693 ODM_C Loss: 0.8945 Total:3.0721 || lr:0.000010 || timer: 0.2992 sec.
iter 162700 || ARM_L Loss: 0.5788 ARM_C Loss: 1.2711 ODM_L Loss: 0.6669 ODM_C Loss: 1.1424 Total:3.6591 || lr:0.000010 || timer: 0.3256 sec.
iter 162800 || ARM_L Loss: 0.4120 ARM_C Loss: 0.9158 ODM_L Loss: 0.5470 ODM_C Loss: 1.0036 Total:2.8784 || lr:0.000010 || timer: 0.3355 sec.
iter 162900 || ARM_L Loss: 0.3843 ARM_C Loss: 1.0785 ODM_L Loss: 0.4620 ODM_C Loss: 0.7655 Total:2.6904 || lr:0.000010 || timer: 0.3659 sec.
iter 163000 || ARM_L Loss: 0.3026 ARM_C Loss: 0.7601 ODM_L Loss: 0.4474 ODM_C Loss: 0.8596 Total:2.3696 || lr:0.000010 || timer: 0.3366 sec.
iter 163100 || ARM_L Loss: 0.4258 ARM_C Loss: 1.0120 ODM_L Loss: 0.4248 ODM_C Loss: 1.0300 Total:2.8926 || lr:0.000010 || timer: 0.2953 sec.
iter 163200 || ARM_L Loss: 0.2265 ARM_C Loss: 0.7589 ODM_L Loss: 0.3706 ODM_C Loss: 0.9253 Total:2.2813 || lr:0.000010 || timer: 0.3016 sec.
iter 163300 || ARM_L Loss: 0.6045 ARM_C Loss: 1.0912 ODM_L Loss: 0.6331 ODM_C Loss: 1.2055 Total:3.5343 || lr:0.000010 || timer: 0.2987 sec.
iter 163400 || ARM_L Loss: 0.4614 ARM_C Loss: 1.0081 ODM_L Loss: 0.5606 ODM_C Loss: 1.0262 Total:3.0564 || lr:0.000010 || timer: 0.3259 sec.
iter 163500 || ARM_L Loss: 0.3851 ARM_C Loss: 1.0565 ODM_L Loss: 0.5112 ODM_C Loss: 0.9406 Total:2.8934 || lr:0.000010 || timer: 0.3250 sec.
iter 163600 || ARM_L Loss: 0.4604 ARM_C Loss: 0.9520 ODM_L Loss: 0.5764 ODM_C Loss: 1.0013 Total:2.9901 || lr:0.000010 || timer: 0.3387 sec.
iter 163700 || ARM_L Loss: 0.5383 ARM_C Loss: 1.0940 ODM_L Loss: 0.5980 ODM_C Loss: 0.9355 Total:3.1658 || lr:0.000010 || timer: 0.3080 sec.
iter 163800 || ARM_L Loss: 0.3777 ARM_C Loss: 0.8634 ODM_L Loss: 0.5405 ODM_C Loss: 0.9599 Total:2.7415 || lr:0.000010 || timer: 0.3312 sec.
iter 163900 || ARM_L Loss: 0.4954 ARM_C Loss: 1.0952 ODM_L Loss: 0.5555 ODM_C Loss: 0.8567 Total:3.0028 || lr:0.000010 || timer: 0.2922 sec.
iter 164000 || ARM_L Loss: 0.5323 ARM_C Loss: 1.0710 ODM_L Loss: 0.6731 ODM_C Loss: 1.2288 Total:3.5052 || lr:0.000010 || Saving state, iter: 164000
timer: 0.3573 sec.
iter 164100 || ARM_L Loss: 0.4309 ARM_C Loss: 1.1493 ODM_L Loss: 0.5092 ODM_C Loss: 0.9650 Total:3.0544 || lr:0.000010 || timer: 0.3080 sec.
iter 164200 || ARM_L Loss: 0.3497 ARM_C Loss: 0.9290 ODM_L Loss: 0.5043 ODM_C Loss: 1.2195 Total:3.0025 || lr:0.000010 || timer: 0.3676 sec.
iter 164300 || ARM_L Loss: 0.4732 ARM_C Loss: 1.0411 ODM_L Loss: 0.4423 ODM_C Loss: 1.0095 Total:2.9661 || lr:0.000010 || timer: 0.3116 sec.
iter 164400 || ARM_L Loss: 0.3540 ARM_C Loss: 1.0577 ODM_L Loss: 0.5078 ODM_C Loss: 1.2035 Total:3.1230 || lr:0.000010 || timer: 0.3327 sec.
iter 164500 || ARM_L Loss: 0.3098 ARM_C Loss: 0.9227 ODM_L Loss: 0.4099 ODM_C Loss: 0.7395 Total:2.3819 || lr:0.000010 || timer: 0.2909 sec.
iter 164600 || ARM_L Loss: 0.4273 ARM_C Loss: 1.0609 ODM_L Loss: 0.5657 ODM_C Loss: 0.8401 Total:2.8940 || lr:0.000010 || timer: 0.3494 sec.
iter 164700 || ARM_L Loss: 0.4156 ARM_C Loss: 0.9000 ODM_L Loss: 0.5062 ODM_C Loss: 0.8723 Total:2.6941 || lr:0.000010 || timer: 0.3191 sec.
iter 164800 || ARM_L Loss: 0.5134 ARM_C Loss: 1.0798 ODM_L Loss: 0.5361 ODM_C Loss: 0.9658 Total:3.0951 || lr:0.000010 || timer: 0.3581 sec.
iter 164900 || ARM_L Loss: 0.5067 ARM_C Loss: 1.1535 ODM_L Loss: 0.5928 ODM_C Loss: 0.9623 Total:3.2154 || lr:0.000010 || timer: 0.3266 sec.
iter 165000 || ARM_L Loss: 0.3797 ARM_C Loss: 1.0762 ODM_L Loss: 0.5952 ODM_C Loss: 1.0731 Total:3.1242 || lr:0.000010 || timer: 0.3263 sec.
iter 165100 || ARM_L Loss: 0.4435 ARM_C Loss: 0.9757 ODM_L Loss: 0.5197 ODM_C Loss: 0.9337 Total:2.8726 || lr:0.000010 || timer: 0.3285 sec.
iter 165200 || ARM_L Loss: 0.4548 ARM_C Loss: 1.0937 ODM_L Loss: 0.6274 ODM_C Loss: 1.0179 Total:3.1938 || lr:0.000010 || timer: 0.2918 sec.
iter 165300 || ARM_L Loss: 0.5392 ARM_C Loss: 1.1587 ODM_L Loss: 0.6101 ODM_C Loss: 0.9744 Total:3.2824 || lr:0.000010 || timer: 0.3252 sec.
iter 165400 || ARM_L Loss: 0.4874 ARM_C Loss: 1.0416 ODM_L Loss: 0.5900 ODM_C Loss: 1.0631 Total:3.1820 || lr:0.000010 || timer: 0.3162 sec.
iter 165500 || ARM_L Loss: 0.3195 ARM_C Loss: 0.8668 ODM_L Loss: 0.4548 ODM_C Loss: 1.2124 Total:2.8535 || lr:0.000010 || timer: 0.3014 sec.
iter 165600 || ARM_L Loss: 0.5361 ARM_C Loss: 1.2333 ODM_L Loss: 0.6217 ODM_C Loss: 0.9863 Total:3.3775 || lr:0.000010 || timer: 0.3186 sec.
iter 165700 || ARM_L Loss: 0.3383 ARM_C Loss: 1.0485 ODM_L Loss: 0.4192 ODM_C Loss: 1.0503 Total:2.8563 || lr:0.000010 || timer: 0.3366 sec.
iter 165800 || ARM_L Loss: 0.4853 ARM_C Loss: 1.1599 ODM_L Loss: 0.6492 ODM_C Loss: 1.0033 Total:3.2978 || lr:0.000010 || timer: 0.3405 sec.
iter 165900 || ARM_L Loss: 0.4461 ARM_C Loss: 1.0788 ODM_L Loss: 0.5070 ODM_C Loss: 0.8501 Total:2.8820 || lr:0.000010 || timer: 0.3023 sec.
iter 166000 || ARM_L Loss: 0.3564 ARM_C Loss: 1.0685 ODM_L Loss: 0.4811 ODM_C Loss: 0.8148 Total:2.7208 || lr:0.000010 || timer: 0.3425 sec.
iter 166100 || ARM_L Loss: 0.4813 ARM_C Loss: 1.0510 ODM_L Loss: 0.5119 ODM_C Loss: 0.8429 Total:2.8871 || lr:0.000010 || timer: 0.3532 sec.
iter 166200 || ARM_L Loss: 0.3969 ARM_C Loss: 1.0638 ODM_L Loss: 0.5617 ODM_C Loss: 0.9170 Total:2.9394 || lr:0.000010 || timer: 0.3614 sec.
iter 166300 || ARM_L Loss: 0.4582 ARM_C Loss: 1.2133 ODM_L Loss: 0.5220 ODM_C Loss: 1.1923 Total:3.3858 || lr:0.000010 || timer: 0.3293 sec.
iter 166400 || ARM_L Loss: 0.5341 ARM_C Loss: 1.1386 ODM_L Loss: 0.5892 ODM_C Loss: 0.9687 Total:3.2307 || lr:0.000010 || timer: 0.3400 sec.
iter 166500 || ARM_L Loss: 0.4473 ARM_C Loss: 1.0662 ODM_L Loss: 0.4873 ODM_C Loss: 1.0867 Total:3.0874 || lr:0.000010 || timer: 0.3115 sec.
iter 166600 || ARM_L Loss: 0.3464 ARM_C Loss: 0.7810 ODM_L Loss: 0.4459 ODM_C Loss: 0.8870 Total:2.4604 || lr:0.000010 || timer: 0.3491 sec.
iter 166700 || ARM_L Loss: 0.6712 ARM_C Loss: 1.4000 ODM_L Loss: 0.6410 ODM_C Loss: 1.1781 Total:3.8902 || lr:0.000010 || timer: 0.3691 sec.
iter 166800 || ARM_L Loss: 0.3802 ARM_C Loss: 1.0084 ODM_L Loss: 0.6097 ODM_C Loss: 1.1188 Total:3.1172 || lr:0.000010 || timer: 0.3158 sec.
iter 166900 || ARM_L Loss: 0.2582 ARM_C Loss: 0.7083 ODM_L Loss: 0.3696 ODM_C Loss: 0.7665 Total:2.1025 || lr:0.000010 || timer: 0.3260 sec.
iter 167000 || ARM_L Loss: 0.5760 ARM_C Loss: 1.1989 ODM_L Loss: 0.7007 ODM_C Loss: 1.0196 Total:3.4952 || lr:0.000010 || timer: 0.3115 sec.
iter 167100 || ARM_L Loss: 0.5482 ARM_C Loss: 1.1824 ODM_L Loss: 0.7464 ODM_C Loss: 1.2360 Total:3.7130 || lr:0.000010 || timer: 0.3000 sec.
iter 167200 || ARM_L Loss: 0.4813 ARM_C Loss: 1.0403 ODM_L Loss: 0.6171 ODM_C Loss: 0.7800 Total:2.9187 || lr:0.000010 || timer: 0.3528 sec.
iter 167300 || ARM_L Loss: 0.3306 ARM_C Loss: 0.9060 ODM_L Loss: 0.4596 ODM_C Loss: 1.1248 Total:2.8211 || lr:0.000010 || timer: 0.3153 sec.
iter 167400 || ARM_L Loss: 0.5278 ARM_C Loss: 1.3042 ODM_L Loss: 0.5551 ODM_C Loss: 1.0757 Total:3.4628 || lr:0.000010 || timer: 0.3095 sec.
iter 167500 || ARM_L Loss: 0.5430 ARM_C Loss: 1.3762 ODM_L Loss: 0.6163 ODM_C Loss: 1.0605 Total:3.5959 || lr:0.000010 || timer: 0.2913 sec.
iter 167600 || ARM_L Loss: 0.3974 ARM_C Loss: 1.1455 ODM_L Loss: 0.5372 ODM_C Loss: 1.1365 Total:3.2166 || lr:0.000010 || timer: 0.3119 sec.
iter 167700 || ARM_L Loss: 0.4250 ARM_C Loss: 0.9334 ODM_L Loss: 0.4958 ODM_C Loss: 0.7695 Total:2.6237 || lr:0.000010 || timer: 0.3291 sec.
iter 167800 || ARM_L Loss: 0.5005 ARM_C Loss: 1.0271 ODM_L Loss: 0.5584 ODM_C Loss: 0.9729 Total:3.0588 || lr:0.000010 || timer: 0.2989 sec.
iter 167900 || ARM_L Loss: 0.2414 ARM_C Loss: 0.7558 ODM_L Loss: 0.3427 ODM_C Loss: 0.8826 Total:2.2225 || lr:0.000010 || timer: 0.3099 sec.
iter 168000 || ARM_L Loss: 0.5460 ARM_C Loss: 1.2706 ODM_L Loss: 0.7511 ODM_C Loss: 1.1166 Total:3.6843 || lr:0.000010 || Saving state, iter: 168000
timer: 0.3133 sec.
iter 168100 || ARM_L Loss: 0.4416 ARM_C Loss: 1.0281 ODM_L Loss: 0.4795 ODM_C Loss: 1.0636 Total:3.0129 || lr:0.000010 || timer: 0.2886 sec.
iter 168200 || ARM_L Loss: 0.4463 ARM_C Loss: 0.9925 ODM_L Loss: 0.5977 ODM_C Loss: 1.1027 Total:3.1392 || lr:0.000010 || timer: 0.3241 sec.
iter 168300 || ARM_L Loss: 0.4900 ARM_C Loss: 1.0054 ODM_L Loss: 0.6359 ODM_C Loss: 1.0947 Total:3.2259 || lr:0.000010 || timer: 0.3026 sec.
